date,portfolio_value,daily_return,regime,peak,dd
2020-04-28,877275.0083012611,-0.01094876271500201,bear,1028487.9976787955,-0.14702455421823923
2020-04-29,875917.1671498982,-0.0015477941791504912,bear,1028487.9976787955,-0.14834478464817852
2020-04-30,881137.0828677894,0.005959371403663619,bear,1028487.9976787955,-0.14326945491202986
2020-05-01,882776.3658902105,0.001860417696967008,bear,1028487.9976787955,-0.14167557824441607
2020-05-04,890880.0638961702,0.009392229552630048,bull,1028487.9976787955,-0.13379634384960634
2020-05-05,893453.9132653154,0.002889108729056869,bull,1028487.9976787955,-0.1312937873054813
2020-05-06,888799.7010042984,-0.005209235968318954,bull,1028487.9976787955,-0.13581908295455167
2020-05-07,901271.4837457074,0.01403216352043841,bull,1028487.9976787955,-0.12369275501532757
2020-05-08,915891.2048212511,0.016221217845242105,bull,1028487.9976787955,-0.10947798429506729
2020-05-11,911276.0865654532,-0.005038937191998226,bull,1028487.9976787955,-0.11396526880029613
2020-05-12,896708.1349177446,-0.01598632057010789,bull,1028487.9976787955,-0.1281297040495039
2020-05-13,882049.4713675495,-0.01634719590398236,bull,1028487.9976787955,-0.14238233858026977
2020-05-14,896912.1032389854,0.01685011142106641,bull,1028487.9976787955,-0.12793138542867294
2020-05-15,898829.4834931485,0.0021377571416851425,bull,1028487.9976787955,-0.12606711451983355
2020-05-18,928096.0148095354,0.03256071574626969,bull,1028487.9976787955,-0.09761123425439652
2020-05-19,920466.9815787915,-0.008220090496034976,bull,1028487.9976787955,-0.10502895157143073
2020-05-20,937860.7034226,0.018896627681282724,bull,1028487.9976787955,-0.0881170168837488
2020-05-21,935548.1848904472,-0.0024657377409178826,bull,1028487.9976787955,-0.0903654811705193
2020-05-22,935757.5114313926,0.00022374747161745364,bull,1028487.9976787955,-0.09016195274683533
2020-05-26,952798.0202194159,0.01821038952918157,bull,1028487.9976787955,-0.07359344749788528
2020-05-27,962980.365627978,0.010686782709957135,bull,1028487.9976787955,-0.0636931419702148
2020-05-28,954953.0562103853,-0.00833590144110368,bull,1028487.9976787955,-0.07149810365738046
2020-05-29,957368.10738989,0.0025289737163506033,bull,1028487.9976787955,-0.06914994676594831
2020-06-01,968977.9231778424,0.012126804411319528,bull,1028487.9976787955,-0.057861710234112546
2020-06-02,975924.7872875186,0.007380268691797009,strong_bull,1028487.9976787955,-0.051107266696264114
2020-06-03,1001128.9802282788,0.025825958382318128,strong_bull,1028487.9976787955,-0.026601202456677693
2020-06-04,1013118.4951764767,0.01197599428743341,strong_bull,1028487.9976787955,-0.014943784017904341
2020-06-05,1039596.8706854082,0.026135516857106935,strong_bull,1039596.8706854082,0.0
2020-06-08,1058752.215873747,0.018425743409278966,strong_bull,1058752.215873747,0.0
2020-06-09,1048513.8611720462,-0.009670208523012588,strong_bull,1058752.215873747,-0.009670208523012556
2020-06-10,1039450.4050667533,-0.008644097556480226,strong_bull,1058752.215873747,-0.018230715853628315
2020-06-11,989435.1962857677,-0.048116974640818516,strong_bull,1058752.215873747,-0.06547048360203389
2020-06-12,1006850.0391805252,0.01760079180539672,strong_bull,1058752.215873747,-0.049022024147915316
2020-06-15,1018782.3024913474,0.01185108292843095,strong_bull,1058752.215873747,-0.03775190529298101
2020-06-16,1023286.1156337783,0.004420780702037367,strong_bull,1058752.215873747,-0.03349801748532808
2020-06-17,1019723.6562060178,-0.0034813913463039355,strong_bull,1058752.215873747,-0.0368627891234403
2020-06-18,1018224.8288721314,-0.0014698367785865997,strong_bull,1058752.215873747,-0.03827844361881199
2020-06-19,1008385.9847483909,-0.009662742298907527,strong_bull,1058752.215873747,-0.04757131118142762
2020-06-22,1013076.3834138687,0.00465139216175053,strong_bull,1058752.215873747,-0.04314119184363047
2020-06-23,1015202.5197279694,0.002098692999767694,strong_bull,1058752.215873747,-0.0411330389611866
2020-06-24,994109.0607263976,-0.020777587320433343,strong_bull,1058752.215873747,-0.06105598097284913
2020-06-25,1008514.9378934052,0.014491244206627937,strong_bull,1058752.215873747,-0.04744951389677407
2020-06-26,985668.0997279612,-0.02265394126255252,strong_bull,1058752.215873747,-0.06902853665857236
2020-06-29,1005159.2673119697,0.0197745748182251,strong_bull,1058752.215873747,-0.050618971803094714
2020-06-30,1014489.3482496515,0.009282191629822632,strong_bull,1058752.215873747,-0.041806635169652974
2020-07-01,1010939.0242920339,-0.0034996167911897093,strong_bull,1058752.215873747,-0.04515994475841987
2020-07-02,1017544.4136369477,0.006752332687901796,bull,1058752.215873747,-0.038921101291667155
2020-07-06,1043968.4150920053,0.025968401084933226,bull,1058752.215873747,-0.013963418975743184
2020-07-07,1036047.7716636194,-0.007587052744012155,bull,1058752.215873747,-0.021444530523499657
2020-07-08,1046742.1722181595,0.010322304479616505,bull,1058752.215873747,-0.01134358301736912
2020-07-09,1047636.1814608705,0.0008540873449442398,bull,1058752.215873747,-0.01049918408312631
2020-07-10,1059521.524083846,0.011344914230054574,bull,1059521.524083846,0.0
2020-07-13,1042376.3036962315,-0.016182040664477988,bull,1059521.524083846,-0.016182040664478058
2020-07-14,1050832.4877653632,0.00811241011441503,bull,1059521.524083846,-0.008200905900421536
2020-07-15,1056362.0495556928,0.005262077309855848,bull,1059521.524083846,-0.002981982391424421
2020-07-16,1050252.9215614586,-0.005783176323689225,bull,1059521.524083846,-0.00874791338514981
2020-07-17,1049503.6865211315,-0.000713385342659304,bull,1059521.524083846,-0.009455058094621306
2020-07-20,1068495.378639113,0.018095879377931928,bull,1068495.378639113,0.0
2020-07-21,1061236.1689253196,-0.006793861591651519,bull,1068495.378639113,-0.0067938615916514665
2020-07-22,1059847.0524910295,-0.0013089606959935474,bull,1068495.378639113,-0.00809392938984758
2020-07-23,1043094.1431301464,-0.015806912253525245,bull,1068495.378639113,-0.023772901611721266
2020-07-24,1035504.5474775028,-0.007276040904484916,bull,1068495.378639113,-0.030875969911661007
2020-07-27,1050196.748705676,0.014188446843583011,bull,1068495.378639113,-0.01712560512591349
2020-07-28,1040431.0265718593,-0.009298945312725964,bull,1068495.378639113,-0.026265300373126344
2020-07-29,1047571.0700099037,0.0068625821949681145,bull,1068495.378639113,-0.019582965960844287
2020-07-30,1051801.3804284886,0.004038208518439567,bull,1068495.378639113,-0.015623837542364108
2020-07-31,1057516.5582780468,0.0054337044578033995,bull,1068495.378639113,-0.010275028400262523
2020-08-03,1069396.488461773,0.011233800634828825,bull,1069396.488461773,0.0
2020-08-04,1068964.8625787478,-0.0001985086055954102,strong_bull,1069396.488461773,-0.00040361632722954867
2020-08-05,1072441.1519302663,0.003252014610781967,strong_bull,1072441.1519302663,0.0
2020-08-06,1082852.6071460934,0.00970818323885432,strong_bull,1082852.6071460934,0.0
2020-08-07,1081537.1107771054,-0.0012148434240326208,strong_bull,1082852.6071460934,-0.0012148434240325662
2020-08-10,1077606.411371183,-0.003634363875963519,strong_bull,1082852.6071460934,-0.00484479211694088
2020-08-11,1064030.4125883058,-0.012598290655678924,strong_bull,1082852.6071460934,-0.017382046673364307
2020-08-12,1085006.259489738,0.01971357834632521,strong_bull,1085006.259489738,0.0
2020-08-13,1092139.22519888,0.006574124017032518,strong_bull,1092139.22519888,0.0
2020-08-14,1094848.253665874,0.0024804790492720693,strong_bull,1094848.253665874,0.0
2020-08-17,1107131.1493974184,0.011218811091324986,strong_bull,1107131.1493974184,0.0
2020-08-18,1115621.912970918,0.007669157875398073,strong_bull,1115621.912970918,0.0
2020-08-19,1115428.9903872912,-0.00017292828455929793,strong_bull,1115621.912970918,-0.0001729282845592915
2020-08-20,1127838.4119903117,0.011125245721569046,strong_bull,1127838.4119903117,0.0
2020-08-21,1135959.8827718573,0.007200916988820655,strong_bull,1135959.8827718573,0.0
2020-08-24,1140644.2901233847,0.004123743648496584,strong_bull,1140644.2901233847,0.0
2020-08-25,1146584.8159859842,0.0052080441852357575,strong_bull,1146584.8159859842,0.0
2020-08-26,1183474.3352708947,0.03217338898142313,strong_bull,1183474.3352708947,0.0
2020-08-27,1186546.4516864321,0.002595845405328746,strong_bull,1186546.4516864321,0.0
2020-08-28,1187718.2060313644,0.0009875334785813157,strong_bull,1187718.2060313644,0.0
2020-08-31,1203293.448098887,0.013113583666925246,strong_bull,1203293.448098887,0.0
2020-09-01,1211686.309504656,0.006974908256193804,strong_bull,1211686.309504656,0.0
2020-09-02,1212122.775706763,0.0005681518983740594,strong_bull,1212122.775706763,0.0
2020-09-03,1169527.9041020817,-0.03514072374380152,strong_bull,1212122.775706763,-0.03514072374380152
2020-09-04,1159320.937491967,-0.008727424608095122,strong_bull,1212122.775706763,-0.04356146033474883
2020-09-08,1117231.4871537716,-0.03630526196589718,strong_bull,1212122.775706763,-0.07828521207157606
2020-09-09,1146558.0469546174,0.026249313717032315,strong_bull,1212122.775706763,-0.05409083144561503
2020-09-10,1136700.049616653,-0.008597905151115741,strong_bull,1212122.775706763,-0.06222366875841643
2020-09-11,1130417.9879571563,-0.005526578151918994,strong_bull,1212122.775706763,-0.06740636294204301
2020-09-14,1147252.7379588368,0.014892500102642215,strong_bull,1212122.775706763,-0.05351771210643389
2020-09-15,1162088.2687700042,0.012931353589586699,strong_bull,1212122.775706763,-0.04127841497540107
2020-09-16,1144696.8770611216,-0.014965637444468965,strong_bull,1212122.775706763,-0.05562629462706588
2020-09-17,1132862.147973515,-0.010338744976740762,strong_bull,1212122.775706763,-0.06538993352965639
2020-09-18,1129290.6136682397,-0.0031526645246858003,strong_bull,1212122.775706763,-0.06833644553063165
2020-09-21,1141104.4341306386,0.010461275706546713,strong_bull,1212122.775706763,-0.05859005622158616
2020-09-22,1149090.981189402,0.006998962426123834,strong_bull,1212122.775706763,-0.05200116339750185
2020-09-23,1124337.9804952573,-0.02154137583476937,strong_bull,1212122.775706763,-0.07242236262768033
2020-09-24,1131656.690326433,0.006509350353842676,strong_bull,1212122.775706763,-0.06638443480563422
2020-09-25,1150256.183054124,0.01643563183665349,strong_bull,1212122.775706763,-0.051039873099130426
2020-09-28,1157987.3086076176,0.006721220600584968,strong_bull,1212122.775706763,-0.044661702745070565
2020-09-29,1161763.1042272018,0.00326065371487025,strong_bull,1212122.775706763,-0.04154667537716836
2020-09-30,1170795.2249969179,0.0077744944187433315,strong_bull,1212122.775706763,-0.034095185354262335
2020-10-01,1184918.6906635182,0.012063139108410212,strong_bull,1212122.775706763,-0.022443341209707608
2020-10-02,1162756.3564974102,-0.018494926521079758,strong_bull,1212122.775706763,-0.04072724331127941
2020-10-05,1177786.4036717836,0.012926222325413675,strong_bull,1212122.775706763,-0.028327470387608616
2020-10-06,1166614.0496771752,-0.00948589146536097,strong_bull,1212122.775706763,-0.037544650543384524
2020-10-07,1180285.000028886,0.011718485951282356,strong_bull,1212122.775706763,-0.02626613105204057
2020-10-08,1180878.5594548637,0.0005028950007526308,strong_bull,1212122.775706763,-0.025776445157283195
2020-10-09,1189183.4083806362,0.0070327713711784146,strong_bull,1212122.775706763,-0.01892495363165766
2020-10-12,1206100.6043057984,0.014225893000137761,strong_bull,1212122.775706763,-0.004968284996916334
2020-10-13,1203732.9559704412,-0.0019630604005209545,strong_bull,1212122.775706763,-0.006921592353901415
2020-10-14,1200705.5909914945,-0.00251498055605378,strong_bull,1212122.775706763,-0.009419165239768157
2020-10-15,1195873.8956074384,-0.0040240467107897065,strong_bull,1212122.775706763,-0.01340530878965634
2020-10-16,1190327.3310284493,-0.004638084834330791,strong_bull,1212122.775706763,-0.017981218664590397
2020-10-19,1182871.9958549682,-0.006263264716470496,strong_bull,1212122.775706763,-0.024131862248639956
2020-10-20,1187322.9462919196,0.0037628335547280744,strong_bull,1212122.775706763,-0.020459832874919044
2020-10-21,1188362.0876372745,0.0008751968860708438,strong_bull,1212122.775706763,-0.019602542370870012
2020-10-22,1184088.685469565,-0.0035960438423326747,strong_bull,1212122.775706763,-0.023128094611415788
2020-10-23,1185280.8626804696,0.0010068310131953328,strong_bull,1212122.775706763,-0.022144549681151177
2020-10-26,1172691.3752239852,-0.010621522588337257,strong_bull,1212122.775706763,-0.03253086343484152
2020-10-27,1187435.074687336,0.012572531677855122,strong_bull,1212122.775706763,-0.02036732706802901
2020-10-28,1151066.7832517202,-0.0306276041620145,strong_bull,1212122.775706763,-0.05037112879876564
2020-10-29,1165019.2826489382,0.012121363938417786,strong_bull,1212122.775706763,-0.03886033164450658
2020-10-30,1132330.023098126,-0.028058985836256444,strong_bull,1212122.775706763,-0.06582893598555757
2020-11-02,1133356.9990464018,0.0009069581547133622,strong_bull,1212122.775706763,-0.06498168192115229
2020-11-03,1153055.662666067,0.017606733627669128,bull,1212122.775706763,-0.04873030539852295
2020-11-04,1166082.4381814948,0.011297612021008294,bull,1212122.775706763,-0.03798322946157245
2020-11-05,1185569.819707197,0.016711838621026376,bull,1212122.775706763,-0.021906160441613306
2020-11-06,1185495.7738735327,-6.245590300410831e-05,bull,1212122.775706763,-0.021967248175585697
2020-11-09,1197780.4375450162,0.010362469392315176,bull,1212122.775706763,-0.011832413720123383
2020-11-10,1194115.6916631295,-0.00305961407200639,bull,1212122.775706763,-0.014855825172605868
2020-11-11,1202730.7430895756,0.007214586900241738,bull,1212122.775706763,-0.007748416914046571
2020-11-12,1196123.390341975,-0.005493625888889703,bull,1212122.775706763,-0.013199475899179426
2020-11-13,1203906.6003782342,0.006507029374313862,bull,1212122.775706763,-0.006778335902267049
2020-11-16,1221018.4598983317,0.014213610519887072,bull,1221018.4598983317,0.0
2020-11-17,1223684.685503209,0.0021836079407834674,bull,1223684.685503209,0.0
2020-11-18,1225232.005934573,0.0012644764208417957,bull,1225232.005934573,0.0
2020-11-19,1230139.749265807,0.004005562462833619,bull,1230139.749265807,0.0
2020-11-20,1219967.7037708007,-0.008269016183793157,bull,1230139.749265807,-0.008269016183793191
2020-11-23,1235242.0800744402,0.012520312018447647,bull,1235242.0800744402,0.0
2020-11-24,1259890.745944488,0.019954522492111423,bull,1259890.745944488,0.0
2020-11-25,1259283.4937626405,-0.0004819879690379735,bull,1259890.745944488,-0.00048198796903801993
2020-11-27,1263378.18390793,0.0032516031263578665,bull,1263378.18390793,0.0
2020-11-30,1252831.830681002,-0.008347740495491055,bull,1263378.18390793,-0.00834774049549095
2020-12-01,1264731.969369098,0.009498592226562092,bull,1264731.969369098,0.0
2020-12-02,1283398.8829680434,0.014976575047722677,strong_bull,1283398.8829680434,0.0
2020-12-03,1287856.1050461484,0.0034729826691113617,strong_bull,1287856.1050461484,0.0
2020-12-04,1291011.8156159588,0.002450359599527698,strong_bull,1291011.8156159588,0.0
2020-12-07,1301737.6058295858,0.008308049611853935,strong_bull,1301737.6058295858,0.0
2020-12-08,1303808.9116086036,0.0015911853277816113,strong_bull,1303808.9116086036,0.0
2020-12-09,1285658.7141486628,-0.01392090305438058,strong_bull,1303808.9116086036,-0.013920903054380557
2020-12-10,1294752.7250564068,0.007073425324827257,strong_bull,1303808.9116086036,-0.006945946197762575
2020-12-11,1284673.0396715782,-0.0077850273567792085,strong_bull,1303808.9116086036,-0.014676899173373517
2020-12-14,1279812.5151460117,-0.0037834720395541065,strong_bull,1303808.9116086036,-0.018404841575277883
2020-12-15,1287194.8770957668,0.005768315173033755,strong_bull,1303808.9116086036,-0.012742691329160175
2020-12-16,1278348.0825105086,-0.006872925570694308,strong_bull,1303808.9116086036,-0.01952803733077885
2020-12-17,1281002.159674444,0.002076177216711778,strong_bull,1303808.9116086036,-0.01749240378026041
2020-12-18,1281137.2899240728,0.00010548791710315641,strong_bull,1303808.9116086036,-0.01738876110039709
2020-12-21,1283317.6909448877,0.0017019261229561057,strong_bull,1303808.9116086036,-0.015716429364203647
2020-12-22,1275697.3786689593,-0.005937978046821639,strong_bull,1303808.9116086036,-0.021561083598486117
2020-12-23,1282185.9045016866,0.005086257870575306,strong_bull,1303808.9116086036,-0.016584490959061712
2020-12-24,1281183.685108386,-0.0007816490493164519,strong_bull,1303808.9116086036,-0.017353176756786534
2020-12-28,1286105.074045013,0.0038412828650801045,strong_bull,1303808.9116086036,-0.013578552352237035
2020-12-29,1286428.0353375203,0.0002511157906341433,strong_bull,1303808.9116086036,-0.013330846350512519
2020-12-30,1289859.7547237684,0.0026676341715048254,strong_bull,1303808.9116086036,-0.010698774000267428
2020-12-31,1289979.7190006198,9.300567477369065e-05,strong_bull,1303808.9116086036,-0.01060676337218898
2021-01-04,1288879.4638096155,-0.0008529244102044569,strong_bull,1303808.9116086036,-0.011450641015000075
2021-01-05,1294232.4715086832,0.004373944396467254,strong_bull,1303808.9116086036,-0.007344972115664734
2021-01-06,1311426.6304117343,0.01328521674549546,strong_bull,1311426.6304117343,0.0
2021-01-07,1333606.9050932666,0.016913088515343507,strong_bull,1333606.9050932666,0.0
2021-01-08,1340908.6576519725,0.005475191025795786,strong_bull,1340908.6576519725,0.0
2021-01-11,1343030.017638369,0.0015820316874613383,strong_bull,1343030.017638369,0.0
2021-01-12,1348483.6296562697,0.004060677681270576,strong_bull,1348483.6296562697,0.0
2021-01-13,1354699.7559309697,0.004609715785933908,strong_bull,1354699.7559309697,0.0
2021-01-14,1352837.264685441,-0.0013748369241041178,strong_bull,1354699.7559309697,-0.0013748369241040805
2021-01-15,1342537.2438696688,-0.0076136436248799835,strong_bull,1354699.7559309697,-0.008978013030601502
2021-01-19,1349281.377027497,0.005023423512921799,strong_bull,1354699.7559309697,-0.003999689879436942
2021-01-20,1351965.931569672,0.0019896180202897094,strong_bull,1354699.7559309697,-0.002018029714207074
2021-01-21,1355362.1737892726,0.002512076776711129,strong_bull,1355362.1737892726,0.0
2021-01-22,1353285.4265527623,-0.0015322452379678297,strong_bull,1355362.1737892726,-0.0015322452379677811
2021-01-25,1353507.7845175033,0.00016430973124989198,strong_bull,1355362.1737892726,-0.0013681872695213062
2021-01-26,1352049.1692974712,-0.0010776555825662533,strong_bull,1355362.1737892726,-0.002444368417438562
2021-01-27,1329644.8239277722,-0.016570658729327344,strong_bull,1355362.1737892726,-0.018974522351911802
2021-01-28,1333316.4143021146,0.002761331679159783,strong_bull,1355362.1737892726,-0.016265585622419417
2021-01-29,1318698.5680002496,-0.010963523845550462,strong_bull,1355362.1737892726,-0.027050781332136637
2021-02-01,1331221.1264718873,0.009496149291060406,strong_bull,1355362.1737892726,-0.01781151029904615
2021-02-02,1340584.6451825746,0.007242491022051513,strong_bull,1355362.1737892726,-0.010903010938680277
2021-02-03,1341314.3566217942,0.0005443232859946279,strong_bull,1355362.1737892726,-0.010364622415427164
2021-02-04,1345762.0194034236,0.0033158988865454493,strong_bull,1355362.1737892726,-0.007083091568808607
2021-02-05,1344769.7369914462,-0.0007373386956017292,strong_bull,1355362.1737892726,-0.007815207626912271
2021-02-08,1359852.9645867208,0.011216215817749882,strong_bull,1359852.9645867208,0.0
2021-02-09,1354177.9391356597,-0.004173264021074304,strong_bull,1359852.9645867208,-0.004173264021074371
2021-02-10,1353456.4808293167,-0.00053276477595218,strong_bull,1359852.9645867208,-0.004703805428955423
2021-02-11,1361519.4719696967,0.005957333135262272,strong_bull,1361519.4719696967,0.0
2021-02-12,1369745.1524415012,0.006041544495801086,strong_bull,1369745.1524415012,0.0
2021-02-16,1369759.6264003476,1.056689912032555e-05,strong_bull,1369759.6264003476,0.0
2021-02-17,1363617.4954539107,-0.0044840940177059575,strong_bull,1369759.6264003476,-0.004484094017705922
2021-02-18,1355427.9288818424,-0.006005765252624791,strong_bull,1369759.6264003476,-0.010462928854289613
2021-02-19,1359817.1618043082,0.0032382635984833322,strong_bull,1369759.6264003476,-0.007258546977448612
2021-02-22,1336968.2017352683,-0.016802964921197247,strong_bull,1369759.6264003476,-0.023939546788404962
2021-02-23,1333757.075205243,-0.0024017972348613875,strong_bull,1369759.6264003476,-0.026283846085986134
2021-02-24,1356870.7816987233,0.01732977235747634,strong_bull,1369759.6264003476,-0.009409566797858843
2021-02-25,1325093.6256857265,-0.02341944158692381,strong_bull,1369759.6264003476,-0.03260864158480187
2021-02-26,1329793.797018034,0.0035470484811026765,strong_bull,1369759.6264003476,-0.029177257536303385
2021-03-01,1357881.2279939442,0.021121643851019677,strong_bull,1369759.6264003476,-0.008671885327514832
2021-03-02,1350710.692385886,-0.005066899257645781,strong_bull,1369759.6264003476,-0.01390677141252952
2021-03-03,1344764.4591258285,-0.004402299688288003,strong_bull,1369759.6264003476,-0.01824784932536303
